token,speaker,class,vowel,coda,Stimulus,vowelcoda,classvowelcoda,word,wavname,textgridname,duration,measurement_no,f1,f2,f3,f4,f5,f1.tag,f2.tag,f3.tag,f4.tag,f5.tag,f1wtag,f2wtag,f3wtag,f4wtag,f5wtag,f1ntag,f2ntag,f3ntag,f4ntag,f5ntag
34,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W11SF.wav,bud_W11SF.TextGrid,0.220592777,14,409.2176725,1661.327231,2622.425629,3487.414188,4009.153318,1,1,2,2,2,409.2176725,1661.327231,,,,,,2622.425629,3487.414188,4009.153318
34,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W11SF.wav,bud_W11SF.TextGrid,0.220592777,15,411.8993135,1647.597254,2622.425629,3487.414188,4022.883295,1,2,2,2,2,411.8993135,,,,,,1647.597254,2622.425629,3487.414188,4022.883295
34,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W11SF.wav,bud_W11SF.TextGrid,0.220592777,16,411.8993135,1647.597254,2622.425629,3497.611191,4022.883295,1,2,2,2,2,411.8993135,,,,,,1647.597254,2622.425629,3497.611191,4022.883295
34,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W11SF.wav,bud_W11SF.TextGrid,0.220592777,17,411.8993135,1647.597254,2636.155606,3514.874142,4036.613272,1,2,2,2,2,411.8993135,,,,,,1647.597254,2636.155606,3514.874142,4036.613272
34,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W11SF.wav,bud_W11SF.TextGrid,0.220592777,18,436.1720323,1647.597254,2636.155606,3514.874142,4047.677048,2,2,2,2,2,,,,,,436.1720323,1647.597254,2636.155606,3514.874142,4047.677048
34,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W11SF.wav,bud_W11SF.TextGrid,0.220592777,19,439.3592677,1647.597254,2636.155606,3514.874142,4050.343249,2,2,2,2,2,,,,,,439.3592677,1647.597254,2636.155606,3514.874142,4050.343249
34,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W11SF.wav,bud_W11SF.TextGrid,0.220592777,20,453.0892449,1675.057208,2649.885584,3514.874142,4061.187181,2,2,2,2,2,,,,,,453.0892449,1675.057208,2649.885584,3514.874142,4061.187181
35,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W13SQ.wav,bud_W13SQ.TextGrid,0.233298669,0,521.7391304,906.3186614,2608.695652,3844.393593,4146.453089,,,1,1,1,,,2608.695652,3844.393593,4146.453089,,,,,
35,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W13SQ.wav,bud_W13SQ.TextGrid,0.233298669,1,521.7391304,933.6384439,2622.425629,3844.393593,4146.453089,,,,1,,,,,3844.393593,,,,,,
35,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W13SQ.wav,bud_W13SQ.TextGrid,0.233298669,2,494.2791762,919.9084668,2619.384008,3844.393593,4215.102975,,,,1,,,,,3844.393593,,,,,,
35,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W13SQ.wav,bud_W13SQ.TextGrid,0.233298669,3,494.2791762,942.7297921,2581.235698,3858.12357,4258.542505,,,,,,,,,,,,,,,
35,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W13SQ.wav,bud_W13SQ.TextGrid,0.233298669,4,508.0091533,1033.42384,2553.775744,3871.853547,4272.963328,,,,,,,,,,,,,,,
35,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W13SQ.wav,bud_W13SQ.TextGrid,0.233298669,5,521.7391304,1070.938215,2553.775744,3893.962738,4297.482838,,,,,,,,,,,,,,,
35,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W13SQ.wav,bud_W13SQ.TextGrid,0.233298669,6,521.7391304,1098.398169,2540.981912,3871.853547,4311.212815,,,,,,,,,,,,,,,
35,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W13SQ.wav,bud_W13SQ.TextGrid,0.233298669,7,521.7391304,1180.778032,2526.315789,3886.547233,4311.212815,,,,,,,,,,,,,,,
35,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W13SQ.wav,bud_W13SQ.TextGrid,0.233298669,8,521.7391304,1286.549184,2526.315789,3954.23341,4311.212815,,,,,,,,,,,,,,,
35,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W13SQ.wav,bud_W13SQ.TextGrid,0.233298669,9,535.4691076,1388.765453,2526.315789,3926.773455,4366.132723,,,,,,,,,,,,,,,
35,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W13SQ.wav,bud_W13SQ.TextGrid,0.233298669,10,521.7391304,1449.924388,2573.664393,3926.773455,4393.592677,,,,,,,,,,,,,,,
35,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W13SQ.wav,bud_W13SQ.TextGrid,0.233298669,11,521.7391304,1559.694972,2597.650813,3876.033397,4393.592677,,1,,,1,,1559.694972,,,4393.592677,,,,,
35,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W13SQ.wav,bud_W13SQ.TextGrid,0.233298669,12,521.7391304,1565.217391,2622.425629,3816.933638,4407.322654,1,1,1,1,1,521.7391304,1565.217391,2622.425629,3816.933638,4407.322654,,,,,
35,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W13SQ.wav,bud_W13SQ.TextGrid,0.233298669,13,508.0091533,1578.947368,2649.885584,3748.283753,4407.322654,1,1,1,1,1,508.0091533,1578.947368,2649.885584,3748.283753,4407.322654,,,,,
35,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W13SQ.wav,bud_W13SQ.TextGrid,0.233298669,14,508.0091533,1606.407323,2677.345538,3748.283753,4448.512586,1,2,1,2,2,508.0091533,,2677.345538,,,,1606.407323,,3748.283753,4448.512586
35,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W13SQ.wav,bud_W13SQ.TextGrid,0.233298669,15,533.5171157,1606.407323,2677.345538,3762.859731,4509.983157,1,2,1,2,2,533.5171157,,2677.345538,,,,1606.407323,,3762.859731,4509.983157
35,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W13SQ.wav,bud_W13SQ.TextGrid,0.233298669,16,535.4691076,1633.867277,2682.141151,3775.743707,4558.352403,1,2,1,2,2,535.4691076,,2682.141151,,,,1633.867277,,3775.743707,4558.352403
35,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W13SQ.wav,bud_W13SQ.TextGrid,0.233298669,17,535.4691076,1675.057208,2704.805492,3782.49751,4558.352403,1,2,2,2,2,535.4691076,,,,,,1675.057208,2704.805492,3782.49751,4558.352403
35,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W13SQ.wav,bud_W13SQ.TextGrid,0.233298669,18,549.1990847,1675.057208,2718.535469,3789.473684,4572.08238,2,2,2,2,2,,,,,,549.1990847,1675.057208,2718.535469,3789.473684,4572.08238
35,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W13SQ.wav,bud_W13SQ.TextGrid,0.233298669,19,520.7289444,1675.057208,2742.138069,3793.258958,4585.812357,2,2,2,2,2,,,,,,520.7289444,1675.057208,2742.138069,3793.258958,4585.812357
35,W1,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W13SQ.wav,bud_W13SQ.TextGrid,0.233298669,20,508.0091533,1675.057208,2745.995423,3798.537836,4613.272311,2,2,2,2,2,,,,,,508.0091533,1675.057208,2745.995423,3798.537836,4613.272311
36,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W2.wav,bird_W2.TextGrid,0.307640443,0,590.389016,919.9084668,2443.935927,3473.684211,4544.622426,,,1,,1,,,2443.935927,,4544.622426,,,,,
36,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W2.wav,bird_W2.TextGrid,0.307640443,1,590.389016,919.9084668,2389.016018,3501.144165,4558.352403,,,1,,1,,,2389.016018,,4558.352403,,,,,
36,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W2.wav,bird_W2.TextGrid,0.307640443,2,590.389016,933.6384439,2361.556064,3501.144165,4558.352403,,,1,,1,,,2361.556064,,4558.352403,,,,,
36,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W2.wav,bird_W2.TextGrid,0.307640443,3,604.1189931,933.6384439,2361.556064,3501.144165,4558.352403,,,1,,1,,,2361.556064,,4558.352403,,,,,
36,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W2.wav,bird_W2.TextGrid,0.307640443,4,604.1189931,933.6384439,2361.556064,3501.144165,4517.162471,,,1,,1,,,2361.556064,,4517.162471,,,,,
36,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W2.wav,bird_W2.TextGrid,0.307640443,5,604.1189931,933.6384439,2361.556064,3501.144165,4366.132723,,,1,,1,,,2361.556064,,4366.132723,,,,,
36,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W2.wav,bird_W2.TextGrid,0.307640443,6,590.389016,908.3567843,2361.556064,3528.604119,4352.402746,,,1,,1,,,2361.556064,,4352.402746,,,,,
36,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W2.wav,bird_W2.TextGrid,0.307640443,7,590.389016,919.9084668,2402.745995,3569.79405,4338.672769,,,1,,1,,,2402.745995,,4338.672769,,,,,
36,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W2.wav,bird_W2.TextGrid,0.307640443,8,535.4691076,919.9084668,2402.745995,3610.983982,4324.942792,,,1,,1,,,2402.745995,,4324.942792,,,,,
36,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W2.wav,bird_W2.TextGrid,0.307640443,9,494.2791762,919.9084668,2443.935927,3679.633867,4324.942792,,,1,,1,,,2443.935927,,4324.942792,,,,,
36,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W2.wav,bird_W2.TextGrid,0.307640443,10,480.5491991,919.9084668,2471.395881,3696.146504,4334.293842,,,1,1,1,,,2471.395881,3696.146504,4334.293842,,,,,
36,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W2.wav,bird_W2.TextGrid,0.307640443,11,453.0892449,919.9084668,2462.081058,3734.553776,4379.8627,1,1,2,1,1,453.0892449,919.9084668,,3734.553776,4379.8627,,,2462.081058,,
36,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W2.wav,bird_W2.TextGrid,0.307640443,12,453.0892449,906.1784897,2416.475973,3789.473684,4368.075674,1,1,2,2,2,453.0892449,906.1784897,,,,,,2416.475973,3789.473684,4368.075674
36,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W2.wav,bird_W2.TextGrid,0.307640443,13,453.0892449,892.4485126,2416.475973,3789.473684,4366.132723,1,1,2,2,2,453.0892449,892.4485126,,,,,,2416.475973,3789.473684,4366.132723
36,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W2.wav,bird_W2.TextGrid,0.307640443,14,453.0892449,864.9885584,2416.475973,3789.473684,4369.768552,1,2,2,2,2,453.0892449,,,,,,864.9885584,2416.475973,3789.473684,4369.768552
36,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W2.wav,bird_W2.TextGrid,0.307640443,15,466.819222,851.2585812,2416.475973,3789.473684,4382.290527,1,2,2,2,2,466.819222,,,,,,851.2585812,2416.475973,3789.473684,4382.290527
36,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W2.wav,bird_W2.TextGrid,0.307640443,16,466.819222,823.798627,2421.234215,3790.551674,4398.471976,1,2,2,2,2,466.819222,,,,,,823.798627,2421.234215,3790.551674,4398.471976
36,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W2.wav,bird_W2.TextGrid,0.307640443,17,453.0892449,806.9229636,2450.422128,3803.203661,4407.363189,2,2,2,2,2,,,,,,453.0892449,806.9229636,2450.422128,3803.203661,4407.363189
36,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W2.wav,bird_W2.TextGrid,0.307640443,18,453.0892449,766.6944188,2474.613158,3816.933638,4434.782609,2,2,2,2,2,,,,,,453.0892449,766.6944188,2474.613158,3816.933638,4434.782609
36,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W2.wav,bird_W2.TextGrid,0.307640443,19,453.0892449,755.1487414,2497.929939,3816.933638,4434.782609,2,2,2,2,2,,,,,,453.0892449,755.1487414,2497.929939,3816.933638,4434.782609
36,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W2.wav,bird_W2.TextGrid,0.307640443,20,453.0892449,755.1487414,2526.315789,3838.015712,4462.242563,2,2,2,2,2,,,,,,453.0892449,755.1487414,2526.315789,3838.015712,4462.242563
37,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W21SF.wav,bird_W21SF.TextGrid,0.290529508,0,444.9053067,906.1784897,2416.475973,3597.254005,4615.91021,,,1,1,2,,,2416.475973,3597.254005,,,,,,4615.91021
37,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W21SF.wav,bird_W21SF.TextGrid,0.290529508,1,494.2791762,910.245113,2430.20595,3624.713959,4517.672507,,,,,1,,,,,4517.672507,,,,,
37,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W21SF.wav,bird_W21SF.TextGrid,0.290529508,2,501.0385859,933.6384439,2443.935927,3610.983982,4462.242563,,,,,1,,,,,4462.242563,,,,,
37,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W21SF.wav,bird_W21SF.TextGrid,0.290529508,3,508.0091533,933.6384439,2485.125858,3624.713959,4475.97254,,,,,1,,,,,4475.97254,,,,,
37,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W21SF.wav,bird_W21SF.TextGrid,0.290529508,4,535.4691076,933.6384439,2498.855835,3624.713959,4434.782609,,,,,1,,,,,4434.782609,,,,,
37,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W21SF.wav,bird_W21SF.TextGrid,0.290529508,5,590.389016,947.3684211,2498.855835,3647.842347,4434.782609,,,,,1,,,,,4434.782609,,,,,
37,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W21SF.wav,bird_W21SF.TextGrid,0.290529508,6,617.8489703,947.3684211,2498.855835,3690.432457,4434.782609,,,,,1,,,,,4434.782609,,,,,
37,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W21SF.wav,bird_W21SF.TextGrid,0.290529508,7,617.8489703,974.8283753,2498.855835,3707.093822,4421.052632,,,,,1,,,,,4421.052632,,,,,
37,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W21SF.wav,bird_W21SF.TextGrid,0.290529508,8,576.6590389,988.5583524,2526.315789,3720.823799,4421.052632,,,,,1,,,,,4421.052632,,,,,
37,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W21SF.wav,bird_W21SF.TextGrid,0.290529508,9,535.4691076,988.5583524,2553.775744,3775.743707,4434.782609,,,,,1,,,,,4434.782609,,,,,
37,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W21SF.wav,bird_W21SF.TextGrid,0.290529508,10,480.5491991,988.5583524,2581.235698,3830.663616,4448.512586,,,,1,1,,,,3830.663616,4448.512586,,,,,
37,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W21SF.wav,bird_W21SF.TextGrid,0.290529508,11,480.5491991,961.0983982,2608.695652,3858.12357,4462.242563,1,1,1,1,1,480.5491991,961.0983982,2608.695652,3858.12357,4462.242563,,,,,
37,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W21SF.wav,bird_W21SF.TextGrid,0.290529508,12,480.5491991,919.9084668,2622.425629,3816.933638,4462.242563,1,1,2,1,2,480.5491991,919.9084668,,3816.933638,,,,2622.425629,,4462.242563
37,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W21SF.wav,bird_W21SF.TextGrid,0.290529508,13,466.819222,892.4485126,2622.425629,3803.203661,4462.242563,1,1,2,2,2,466.819222,892.4485126,,,,,,2622.425629,3803.203661,4462.242563
37,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W21SF.wav,bird_W21SF.TextGrid,0.290529508,14,453.0892449,878.7185355,2622.425629,3803.203661,4462.242563,1,2,2,2,2,453.0892449,,,,,,878.7185355,2622.425629,3803.203661,4462.242563
37,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W21SF.wav,bird_W21SF.TextGrid,0.290529508,15,439.3592677,878.7185355,2608.695652,3803.203661,4443.332719,1,2,2,2,2,439.3592677,,,,,,878.7185355,2608.695652,3803.203661,4443.332719
37,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W21SF.wav,bird_W21SF.TextGrid,0.290529508,16,453.0892449,878.7185355,2608.695652,3803.203661,4421.052632,2,2,2,2,2,,,,,,453.0892449,878.7185355,2608.695652,3803.203661,4421.052632
37,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W21SF.wav,bird_W21SF.TextGrid,0.290529508,17,466.819222,878.7185355,2608.695652,3789.473684,4421.052632,2,2,2,2,2,,,,,,466.819222,878.7185355,2608.695652,3789.473684,4421.052632
37,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W21SF.wav,bird_W21SF.TextGrid,0.290529508,18,411.8993135,875.5212275,2608.695652,3758.910497,4421.052632,2,2,2,2,2,,,,,,411.8993135,875.5212275,2608.695652,3758.910497,4421.052632
37,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W21SF.wav,bird_W21SF.TextGrid,0.290529508,19,398.1693364,864.9885584,2622.425629,3744.113744,4421.052632,2,2,2,2,2,,,,,,398.1693364,864.9885584,2622.425629,3744.113744,4421.052632
37,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W21SF.wav,bird_W21SF.TextGrid,0.290529508,20,384.4393593,878.7185355,2622.425629,3734.553776,4421.052632,2,2,2,2,2,,,,,,384.4393593,878.7185355,2622.425629,3734.553776,4421.052632
38,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W23SF.wav,bird_W23SF.TextGrid,0.239307219,0,508.0091533,1003.924841,2408.413662,3528.604119,4764.30206,,,,1,1,,,,3528.604119,4764.30206,,,,,
38,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W23SF.wav,bird_W23SF.TextGrid,0.239307219,1,535.3796254,1029.748284,2485.125858,3597.254005,4732.384756,,,,,1,,,,,4732.384756,,,,,
38,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W23SF.wav,bird_W23SF.TextGrid,0.239307219,2,562.9290618,1040.314949,2526.315789,3644.311705,4668.19222,,,,,1,,,,,4668.19222,,,,,
38,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W23SF.wav,bird_W23SF.TextGrid,0.239307219,3,575.5704916,1016.018307,2540.045767,3693.363844,4654.462243,,,,,1,,,,,4654.462243,,,,,
38,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W23SF.wav,bird_W23SF.TextGrid,0.239307219,4,604.1189931,1016.018307,2553.775744,3720.823799,4654.462243,,,,,1,,,,,4654.462243,,,,,
38,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W23SF.wav,bird_W23SF.TextGrid,0.239307219,5,598.3992538,1016.018307,2553.775744,3737.698331,4640.732265,,,,,1,,,,,4640.732265,,,,,
38,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W23SF.wav,bird_W23SF.TextGrid,0.239307219,6,549.1990847,1016.018307,2608.695652,3748.283753,4640.732265,,,,,1,,,,,4640.732265,,,,,
38,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W23SF.wav,bird_W23SF.TextGrid,0.239307219,7,494.2791762,961.0983982,2622.425629,3748.283753,4640.732265,,,,,1,,,,,4640.732265,,,,,
38,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W23SF.wav,bird_W23SF.TextGrid,0.239307219,8,456.1003972,947.3684211,2622.425629,3810.911334,4640.732265,,,,,1,,,,,4640.732265,,,,,
38,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W23SF.wav,bird_W23SF.TextGrid,0.239307219,9,439.3592677,947.3684211,2649.885584,3871.853547,4654.462243,,,1,1,1,,,2649.885584,3871.853547,4654.462243,,,,,
38,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W23SF.wav,bird_W23SF.TextGrid,0.239307219,10,411.8993135,933.6384439,2698.198194,3886.165913,4668.19222,,1,1,1,1,,933.6384439,2698.198194,3886.165913,4668.19222,,,,,
38,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W23SF.wav,bird_W23SF.TextGrid,0.239307219,11,411.8993135,878.7185355,2745.995423,3913.043478,4668.19222,1,1,1,1,,411.8993135,878.7185355,2745.995423,3913.043478,,,,,,
38,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W23SF.wav,bird_W23SF.TextGrid,0.239307219,12,411.8993135,864.9885584,2773.455378,3926.773455,4681.922197,1,1,2,2,2,411.8993135,864.9885584,,,,,,2773.455378,3926.773455,4681.922197
38,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W23SF.wav,bird_W23SF.TextGrid,0.239307219,13,411.8993135,875.3268108,2759.7254,3935.622394,4701.952198,1,1,2,2,2,411.8993135,875.3268108,,,,,,2759.7254,3935.622394,4701.952198
38,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W23SF.wav,bird_W23SF.TextGrid,0.239307219,14,425.6292906,892.4485126,2759.7254,3940.503432,4709.382151,1,1,2,2,2,425.6292906,892.4485126,,,,,,2759.7254,3940.503432,4709.382151
38,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W23SF.wav,bird_W23SF.TextGrid,0.239307219,15,453.0892449,919.9084668,2759.7254,3960.650352,4709.382151,1,2,2,2,2,453.0892449,,,,,,919.9084668,2759.7254,3960.650352,4709.382151
38,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W23SF.wav,bird_W23SF.TextGrid,0.239307219,16,480.5491991,920.3545213,2759.7254,3981.693364,4709.382151,1,2,2,2,2,480.5491991,,,,,,920.3545213,2759.7254,3981.693364,4709.382151
38,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W23SF.wav,bird_W23SF.TextGrid,0.239307219,17,480.5491991,931.7528586,2759.7254,3995.423341,4709.382151,1,2,2,2,2,480.5491991,,,,,,931.7528586,2759.7254,3995.423341,4709.382151
38,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W23SF.wav,bird_W23SF.TextGrid,0.239307219,18,494.2791762,933.6384439,2759.7254,4009.153318,4709.382151,2,2,2,2,2,,,,,,494.2791762,933.6384439,2759.7254,4009.153318,4709.382151
38,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W23SF.wav,bird_W23SF.TextGrid,0.239307219,19,494.2791762,933.6384439,2759.7254,4009.153318,4709.382151,2,2,2,2,2,,,,,,494.2791762,933.6384439,2759.7254,4009.153318,4709.382151
38,W2,W,/u/,vrc,hurt,uvrc,Wuvrc,bird,bird_W23SF.wav,bird_W23SF.TextGrid,0.239307219,20,494.2791762,933.6384439,2767.824164,4009.153318,4709.382151,2,2,2,2,2,,,,,,494.2791762,933.6384439,2767.824164,4009.153318,4709.382151
39,W2,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W2.wav,bud_W2.TextGrid,0.243682084,0,521.7391304,947.3684211,2485.125858,3432.494279,4400.270672,,,1,1,1,,,2485.125858,3432.494279,4400.270672,,,,,
39,W2,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W2.wav,bud_W2.TextGrid,0.243682084,1,549.1990847,947.3684211,2457.665904,3432.494279,4448.512586,,,1,,1,,,2457.665904,,4448.512586,,,,,
39,W2,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W2.wav,bud_W2.TextGrid,0.243682084,2,562.9290618,974.8283753,2457.665904,3418.764302,4468.952995,,,,,,,,,,,,,,,
39,W2,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W2.wav,bud_W2.TextGrid,0.243682084,3,576.6590389,974.8283753,2430.20595,3418.764302,4489.702517,,,,,,,,,,,,,,,
39,W2,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W2.wav,bud_W2.TextGrid,0.243682084,4,576.6590389,988.5583524,2371.878539,3405.034325,4475.97254,,,,,,,,,,,,,,,
39,W2,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W2.wav,bud_W2.TextGrid,0.243682084,5,576.6590389,1043.478261,2306.636156,3405.034325,4448.512586,,,,,,,,,,,,,,,
39,W2,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W2.wav,bud_W2.TextGrid,0.243682084,6,576.6590389,1069.116736,2306.636156,3418.764302,4511.277108,,,,,1,,,,,4511.277108,,,,,
39,W2,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W2.wav,bud_W2.TextGrid,0.243682084,7,576.6590389,1104.013673,2306.636156,3405.034325,4696.269736,,,,,1,,,,,4696.269736,,,,,
39,W2,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W2.wav,bud_W2.TextGrid,0.243682084,8,576.6590389,1180.778032,2334.09611,3331.978113,4750.572082,,1,,,,,1180.778032,,,,,,,,
39,W2,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W2.wav,bud_W2.TextGrid,0.243682084,9,576.6590389,1267.050298,2407.814814,3569.79405,4750.572082,,1,,1,,,1267.050298,,3569.79405,,,,,,
39,W2,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W2.wav,bud_W2.TextGrid,0.243682084,10,562.9290618,1331.80778,2540.045767,3556.064073,4730.445744,,1,,1,,,1331.80778,,3556.064073,,,,,,
39,W2,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W2.wav,bud_W2.TextGrid,0.243682084,11,535.4691076,1441.647597,2594.965675,3597.254005,4709.382151,,1,1,1,1,,1441.647597,2594.965675,3597.254005,4709.382151,,,,,
39,W2,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W2.wav,bud_W2.TextGrid,0.243682084,12,494.2791762,1482.837529,2590.18982,3651.577536,4709.382151,1,1,1,1,1,494.2791762,1482.837529,2590.18982,3651.577536,4709.382151,,,,,
39,W2,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W2.wav,bud_W2.TextGrid,0.243682084,13,494.2791762,1496.567506,2581.235698,3652.173913,4709.382151,1,2,1,1,2,494.2791762,,2581.235698,3652.173913,,,1496.567506,,,4709.382151
39,W2,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W2.wav,bud_W2.TextGrid,0.243682084,14,473.5059029,1510.297483,2581.235698,3652.173913,4723.112128,1,2,2,2,2,473.5059029,,,,,,1510.297483,2581.235698,3652.173913,4723.112128
39,W2,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W2.wav,bud_W2.TextGrid,0.243682084,15,466.819222,1524.02746,2581.235698,3665.90389,4723.112128,1,2,2,2,2,466.819222,,,,,,1524.02746,2581.235698,3665.90389,4723.112128
39,W2,W,/u/,vc,hut,uvc,Wuvc,bud,bud_W2.wav,bud_W2.TextGrid,0.243682084,16,466.819222,1524.02746,2594.965675,3693.363844,4723.112128,1,2,2,2,2,466.819222,,,,,,1524.02746,2594.965675,3693.363844,4723.112128
